strength,height,heigh_diff,distance_layout,distance_total,barrier_wall
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-62,90.00,15.00,394.26,394.55,True
-62,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-69,90.00,15.00,394.26,394.55,True
-69,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-69,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-69,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-69,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-62,90.00,15.00,394.26,394.55,True
-62,90.00,15.00,394.26,394.55,True
-62,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-63,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-69,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-69,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-64,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-69,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-69,90.00,15.00,394.26,394.55,True
-69,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-68,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-65,90.00,15.00,394.26,394.55,True
-66,90.00,15.00,394.26,394.55,True
-67,90.00,15.00,394.26,394.55,True
